Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.055120711294745536,0.06322677137074671,0.055120711294745536,0.060524336993694305,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.06052431580320032,0.0637671116147949,0.06052431580320032,0.0626857653260231,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06268578113128266,0.06430749020964927,0.06268578113128266,0.06376712769269943,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06376712087316516,0.06430748333232628,0.061605049509070094,0.0621454119682312,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.06214540395457801,0.06268576634405935,0.060524316786133965,0.06106467917561531,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.061064680221414445,0.061064680221414445,0.058903230626471875,0.05944359302520752,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.059443594100326236,0.0605243189173439,0.056741782057782054,0.05782250687479973,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.057822519479159826,0.057822519479159826,0.05566106937396384,0.05620143190026283,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05620142487422665,0.05728214979171753,0.05566106241548121,0.05728214979171753,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.0572821449768594,0.059443594630160225,0.056741782563534196,0.05890323221683502,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05890324369745063,0.05998396873474121,0.05890324369745063,0.05998396873474121,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05998395542394316,0.05998395542394316,0.05836286822773623,0.05944359302520752,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.059443594630160225,0.059443594630160225,0.05890323221683502,0.05890323221683502,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.058903230626471875,0.0605243178226788,0.058903230626471875,0.05944359302520752,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05998396873474121,0.06160505629067707,0.05998396873474121,0.05998396873474121,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05998396873474121,0.06052433125338649,0.05998396873474121,0.05998396873474121,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.059983957043485435,0.06052431945681064,0.05782250739018461,0.05890323221683502,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.058903230626471875,0.0605243178226788,0.058903230626471875,0.05944359302520752,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05944361185390455,0.06106469956358919,0.05944361185390455,0.060524336993694305,12153600,0.0,0.0
