Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,5.841836423458169,5.883216594256279,5.795588987767201,5.866177558898926,33160,0.0,0.0
1996-01-02 00:00:00+05:30,5.866177159912532,5.922161527069688,5.749340198841178,5.793154239654541,176162,0.0,0.0
1996-01-03 00:00:00+05:30,5.793152359380831,5.851571061504455,5.7469044607483575,5.756640911102295,104661,0.0,0.0
1996-01-04 00:00:00+05:30,5.756642914108848,5.744472587480527,5.6276356236776675,5.671449184417725,77718,0.0,0.0
1996-01-05 00:00:00+05:30,5.67144896904126,5.793154155093151,5.598426530946776,5.783417701721191,113469,0.0,0.0
1996-01-08 00:00:00+05:30,5.783417648141988,5.878347827090333,5.707960856854763,5.832099914550781,863715,0.0,0.0
1996-01-09 00:00:00+05:30,5.832098418519857,5.963539541911542,5.695788588638594,5.917291641235352,315538,0.0,0.0
1996-01-10 00:00:00+05:30,5.917293702775693,5.970843719647711,5.795588987767201,5.866177558898926,764753,0.0,0.0
1996-01-11 00:00:00+05:30,5.866176584627112,6.133927586713628,5.866176584627112,6.080377578735352,251290,0.0,0.0
1996-01-12 00:00:00+05:30,6.080377464623648,6.219120708245137,6.0852452097143495,6.20208215713501,1237801,0.0,0.0
1996-01-15 00:00:00+05:30,6.20208034245228,6.21425114491062,6.060902786495388,6.211816310882568,1161119,0.0,0.0
1996-01-16 00:00:00+05:30,6.211818498691957,6.143664290188867,6.043866369027075,6.1217570304870605,298958,0.0,0.0
1996-01-17 00:00:00+05:30,6.121755850301219,6.182608429001522,6.012221497299169,6.043865203857422,867860,0.0,0.0
1996-01-18 00:00:00+05:30,6.0438653377453,6.133926790582758,5.846703401754444,6.112020015716553,959568,0.0,0.0
1996-01-19 00:00:00+05:30,5.990314372985765,6.17530597050135,5.990314372985765,6.136360168457031,1247128,0.0,0.0
1996-01-22 00:00:00+05:30,6.182608132336912,6.182608132336912,6.0438649138502285,6.051167011260986,194815,0.0,0.0
1996-01-23 00:00:00+05:30,6.051168468195953,6.133927837231972,6.012222656368373,6.1217570304870605,219685,0.0,0.0
1996-01-24 00:00:00+05:30,6.121758658223317,6.1168904304504395,6.036565393844526,6.1168904304504395,692215,0.0,0.0
