,loss,mape,mae,val_loss,val_mape,val_mae
0,2.8032309273839928e-05,580.8572387695312,0.003280363976955414,0.0004092401941306889,2.26375150680542,0.01448286883533001
1,2.7964668333879672e-05,555.1270141601562,0.003272539470344782,0.0004099742800462991,2.272775173187256,0.014533148147165775
2,2.796113221847918e-05,512.4935302734375,0.0032708747312426567,0.0003964178613387048,2.2184946537017822,0.014179064892232418
3,2.796392800519243e-05,520.0884399414062,0.0032678379211574793,0.0004249876656103879,2.3216700553894043,0.014874443411827087
4,2.796805893012788e-05,557.56103515625,0.003269203007221222,0.0003936357097700238,2.208333969116211,0.014110751450061798
5,2.804587347782217e-05,486.93438720703125,0.0032782088965177536,0.0004077959165442735,2.2587220668792725,0.014455057680606842
6,2.805880649248138e-05,574.95263671875,0.003273112466558814,0.00037605484249070287,2.1493539810180664,0.013688468374311924
7,2.798070818244014e-05,501.8565673828125,0.003264540107920766,0.00038151899934746325,2.1678354740142822,0.013821808621287346
8,2.8094604203943163e-05,516.8525390625,0.0032850520219653845,0.0004176628135610372,2.3001391887664795,0.014718749560415745
9,2.8021955586154945e-05,593.4288940429688,0.0032715839333832264,0.00040694541530683637,2.2577288150787354,0.014441292732954025
10,2.791532278934028e-05,553.9193115234375,0.003265012288466096,0.0004070923605468124,2.258681297302246,0.014445223845541477
11,2.79248743026983e-05,499.0578308105469,0.0032618383411318064,0.00037470253300853074,2.146979570388794,0.01366869080811739
12,2.80088515864918e-05,576.07568359375,0.003274965099990368,0.00039214262505993247,2.2068800926208496,0.014091579243540764
13,2.796359513013158e-05,550.817626953125,0.0032705492340028286,0.000419605610659346,2.3045449256896973,0.014754514209926128
14,2.814691288222093e-05,501.1766357421875,0.0032866192050278187,0.0004217902314849198,2.307460308074951,0.014786062762141228
15,2.7964786568190902e-05,501.0342102050781,0.0032703580800443888,0.00040833838284015656,2.2616569995880127,0.014473002403974533
16,2.8098365874029696e-05,560.6124267578125,0.003273970214650035,0.0004089140275027603,2.2604739665985107,0.014470669440925121
17,2.800398215185851e-05,522.45458984375,0.003273947397246957,0.00037148353294469416,2.136094808578491,0.013590177521109581
18,2.796662192849908e-05,558.342041015625,0.003286079503595829,0.0004126956919208169,2.2771947383880615,0.014575990848243237
19,2.7971944291493855e-05,581.2772827148438,0.0032676421105861664,0.00040600186912342906,2.2514777183532715,0.01440642774105072
20,2.795720320136752e-05,551.473876953125,0.0032700381707400084,0.00035639546695165336,2.083955764770508,0.013206246308982372
21,2.8092836146242917e-05,571.7261962890625,0.0032884697429835796,0.0003920236194971949,2.2077324390411377,0.014094268903136253
22,2.798605964926537e-05,556.2328491210938,0.003271265421062708,0.00038900866638869047,2.193331003189087,0.01400421280413866
23,2.793817111523822e-05,512.7276611328125,0.0032703708857297897,0.00039604646735824645,2.2133162021636963,0.014149336144328117
24,2.7921831133426167e-05,550.614501953125,0.0032592834904789925,0.00039828973240219057,2.2291040420532227,0.014243436977267265
25,2.797146407829132e-05,572.2838134765625,0.003264813683927059,0.0003802228020504117,2.1662967205047607,0.013806793838739395
