Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,5.938839743363667,5.9650407088910615,5.9039055224524315,5.910892486572266,10800,0.0,0.0
1996-01-02 00:00:00+05:30,5.910892993838583,6.061110636398756,5.924866923277477,6.00172233581543,27000,0.0,0.0
1996-01-03 00:00:00+05:30,6.078575447497649,6.078575447497649,5.938838005065918,5.938838005065918,10800,0.0,0.0
1996-01-04 00:00:00+05:30,5.9388434895684385,5.942337273676191,5.816573639251655,5.9405903816223145,41400,0.0,0.0
1996-01-05 00:00:00+05:30,5.940586330572923,5.94408011229817,5.868971001460207,5.942333221435547,46800,0.0,0.0
1996-01-08 00:00:00+05:30,5.868971689660706,5.973774959013066,5.868971689660706,5.931853771209717,54000,0.0,0.0
1996-01-09 00:00:00+05:30,5.931851642678926,5.938838005065918,5.837528554201434,5.938838005065918,41400,0.0,0.0
1996-01-10 00:00:00+05:30,5.93883961183063,5.93883961183063,5.872464353694183,5.903905391693115,18900,0.0,0.0
1996-01-11 00:00:00+05:30,5.903905391693115,5.972027540742814,5.8689711715556,5.903905391693115,38700,0.0,0.0
1996-01-12 00:00:00+05:30,5.903907487697331,5.9301084619462925,5.868973255157471,5.868973255157471,1800,0.0,0.0
1996-01-15 00:00:00+05:30,5.868973779873788,5.930108992128412,5.9056549072265625,5.9056549072265625,9900,0.0,0.0
1996-01-16 00:00:00+05:30,5.90565284941425,5.93884018182374,5.868971734842933,5.886438846588135,41400,0.0,0.0
1996-01-17 00:00:00+05:30,5.8200614488584375,6.059362051401784,5.8200614488584375,5.938838005065918,21600,0.0,0.0
1996-01-18 00:00:00+05:30,5.93884016138107,5.93884016138107,5.870718605715666,5.87421178817749,32400,0.0,0.0
1996-01-19 00:00:00+05:30,5.868969583693931,5.9423317859471725,5.868969583693931,5.938838005065918,35100,0.0,0.0
1996-01-22 00:00:00+05:30,5.889932193900697,5.912639377524207,5.889932193900697,5.910892486572266,42300,0.0,0.0
1996-01-23 00:00:00+05:30,5.910894454142929,5.921374603967261,5.868973255157471,5.868973255157471,54900,0.0,0.0
1996-01-24 00:00:00+05:30,5.764168253329201,5.921372852959778,5.655871804667066,5.900412559509277,49500,0.0,0.0
1996-01-25 00:00:00+05:30,5.900413717886467,5.7991042137146,5.764169384958719,5.7991042137146,28800,0.0,0.0
1996-01-26 00:00:00+05:30,5.7991042137146,5.7991042137146,5.7991042137146,5.7991042137146,0,0.0,0.0
1996-01-29 00:00:00+05:30,5.799104631476243,5.8410258293151855,5.6768342212426095,5.8410258293151855,28800,0.0,0.0
1996-01-30 00:00:00+05:30,5.841024390848961,5.912639727866811,5.76416838066476,5.907399654388428,78300,0.0,0.0
1996-01-31 00:00:00+05:30,5.799105308547469,5.910894982607218,5.799105308547469,5.9056549072265625,30600,0.0,0.0
1996-02-01 00:00:00+05:30,5.905653750262163,5.930107830373264,5.834038401276243,5.928360939025879,25200,0.0,0.0
1996-02-02 00:00:00+05:30,5.928361269401016,5.956309133764362,5.8707198486057965,5.909147262573242,49500,0.0,0.0
1996-02-05 00:00:00+05:30,5.868972957161062,5.909147262573242,5.807837753476372,5.909147262573242,30600,0.0,0.0
1996-02-06 00:00:00+05:30,5.909146590987976,6.069844993749237,5.868972290141678,6.013949871063232,67500,0.0,0.0
1996-02-07 00:00:00+05:30,6.01394902717268,6.008708953857422,5.868971466594696,6.008708953857422,15300,0.0,0.0
1996-02-08 00:00:00+05:30,5.973775249736151,6.462856197702432,5.938840425126557,6.108272075653076,76500,0.0,0.0
1996-02-09 00:00:00+05:30,6.108271330489101,6.707395553588867,6.4628554092818185,6.707395553588867,64800,0.0,0.0
1996-02-12 00:00:00+05:30,6.777267040577079,7.3362165719290875,6.777267040577079,7.252374172210693,70200,0.0,0.0
1996-02-13 00:00:00+05:30,7.252373511701843,7.406084963645082,7.2139460984821016,7.372897624969482,38700,0.0,0.0
1996-02-14 00:00:00+05:30,7.6855580885486345,8.10476994449758,7.5475668946238335,7.551060676574707,81900,0.0,0.0
1996-02-15 00:00:00+05:30,7.5510609374226725,7.8235489530464335,7.33621432910011,7.565034866333008,36900,0.0,0.0
1996-02-16 00:00:00+05:30,7.565036066136966,7.406084548558297,6.925736812884674,7.021806240081787,33300,0.0,0.0
1996-02-19 00:00:00+05:30,7.021806629904222,7.056741459660115,6.820934507170315,7.046261310577393,45900,0.0,0.0
1996-02-20 00:00:00+05:30,7.126607244988529,7.301278929456654,6.986869777476456,7.16154146194458,103500,0.0,0.0
1996-02-21 00:00:00+05:30,7.16154146194458,7.16154146194458,7.16154146194458,7.16154146194458,0,0.0,0.0
1996-02-22 00:00:00+05:30,7.16154146194458,7.196475678900632,7.16154146194458,7.16154146194458,50400,0.0,0.0
1996-02-23 00:00:00+05:30,7.161542983685746,7.510886426853247,7.1964772080648975,7.437524795532227,101700,0.0,0.0
1996-02-26 00:00:00+05:30,7.437521912524188,7.965030055360075,7.510883515408037,7.898655414581299,135000,0.0,0.0
1996-02-27 00:00:00+05:30,7.89865637384759,8.663718322731405,7.772892240058177,8.401710510253906,112500,0.0,0.0
1996-02-28 00:00:00+05:30,8.401713428431759,8.523983823368779,8.314377860396775,8.363286018371582,168300,0.0,0.0
1996-02-29 00:00:00+05:30,8.363288502263151,8.349314567352085,8.244511254895542,8.251498222351074,182700,0.0,0.0
1996-03-01 00:00:00+05:30,8.25149455506335,8.2794418127764,8.034901658645326,8.26721477508545,131400,0.0,0.0
1996-03-04 00:00:00+05:30,8.26721427459594,8.384244571079849,8.279441311546679,8.321362495422363,126000,0.0,0.0
1996-03-05 00:00:00+05:30,8.321362495422363,8.321362495422363,8.321362495422363,8.321362495422363,0,0.0,0.0
1996-03-06 00:00:00+05:30,8.21132027770411,8.384245097079038,8.21132027770411,8.349310874938965,87300,0.0,0.0
1996-03-07 00:00:00+05:30,8.349312011625067,8.331844898177035,8.246255622500055,8.314377784729004,141300,0.0,0.0
1996-03-08 00:00:00+05:30,8.314374458033527,8.384242883870336,8.279439645427324,8.380749702453613,416700,0.0,0.0
1996-03-11 00:00:00+05:30,8.209574504352778,8.323111041609002,8.209574504352778,8.314377784729004,75600,0.0,0.0
1996-03-12 00:00:00+05:30,8.314376350259025,8.384244791996828,8.218306343337646,8.310882568359375,311400,0.0,0.0
1996-03-13 00:00:00+05:30,8.24451017654086,8.26197729305094,8.071585303309375,8.248003959655762,53100,0.0,0.0
1996-03-14 00:00:00+05:30,8.248002525793662,8.246255634539898,8.141452354010655,8.244508743286133,90900,0.0,0.0
1996-03-15 00:00:00+05:30,8.244510226949547,8.384247759572709,8.13970692756014,8.284685134887695,486900,0.0,0.0
1996-03-18 00:00:00+05:30,8.284683643994496,8.244508743286133,8.13970546275689,8.244508743286133,88200,0.0,0.0
1996-03-19 00:00:00+05:30,8.244503279790434,8.209569075993683,8.03489745732229,8.092538833618164,83700,0.0,0.0
1996-03-20 00:00:00+05:30,8.092538833618164,8.092538833618164,8.092538833618164,8.092538833618164,0,0.0,0.0
1996-03-21 00:00:00+05:30,8.092542669632607,8.122236816904183,7.860229564544643,8.104769706726074,132300,0.0,0.0
1996-03-22 00:00:00+05:30,8.1047710268309,8.139705252877201,8.0698368007846,8.110011100769043,91800,0.0,0.0
1996-03-25 00:00:00+05:30,8.11001055417781,8.144945377557628,8.104770480592833,8.139704704284668,59400,0.0,0.0
1996-03-26 00:00:00+05:30,8.139702622963513,8.146690185540738,8.104768408204352,8.11175537109375,98100,0.0,0.0
1996-03-27 00:00:00+05:30,8.111756064258357,8.139703318516265,7.999966447538849,8.034900665283203,43200,0.0,0.0
1996-03-28 00:00:00+05:30,8.034900835091895,7.999966616609246,7.895163361473405,7.930097579956055,13500,0.0,0.0
1996-03-29 00:00:00+05:30,7.930099053237133,7.930099053237133,7.441018104553223,7.441018104553223,21600,0.0,0.0
1996-04-01 00:00:00+05:30,7.441018302492048,7.42355118954098,7.301280799195482,7.4148173332214355,69300,0.0,0.0
1996-04-02 00:00:00+05:30,7.414819368726433,7.5283565336084575,7.441020345189698,7.512635707855225,90000,0.0,0.0
1996-04-03 00:00:00+05:30,7.512630408767412,7.615686750559689,7.512630408767412,7.545818328857422,36000,0.0,0.0
1996-04-04 00:00:00+05:30,7.4934209835905765,7.545822931518204,7.4934209835905765,7.51088809967041,56700,0.0,0.0
1996-04-05 00:00:00+05:30,7.510888099670409,7.510888099670409,7.510888099670409,7.51088809967041,0,0.0,0.0
1996-04-08 00:00:00+05:30,7.510886902169722,7.682065452023562,7.545821728447671,7.661105155944824,112500,0.0,0.0
1996-04-09 00:00:00+05:30,7.661103680425241,7.720491974127591,7.5807544949931644,7.703024864196777,76500,0.0,0.0
1996-04-10 00:00:00+05:30,7.703027819910675,7.703027819910675,7.510888337570422,7.685560703277588,85500,0.0,0.0
1996-04-11 00:00:00+05:30,7.6855610683762015,7.720495303301909,7.563290646448051,7.69080114364624,70200,0.0,0.0
1996-04-12 00:00:00+05:30,7.690797263154247,7.80782695107533,7.633155264891494,7.78337287902832,87300,0.0,0.0
1996-04-15 00:00:00+05:30,7.783375886495926,7.858485022430167,7.755428621795427,7.8025898933410645,66600,0.0,0.0
1996-04-16 00:00:00+05:30,7.802587527841617,7.903897006316192,7.75542627059379,7.881189823150635,75600,0.0,0.0
1996-04-17 00:00:00+05:30,7.8811897332625165,7.999966920173659,7.895163661060984,7.96503210067749,57600,0.0,0.0
1996-04-18 00:00:00+05:30,7.965033783524538,8.382500017280439,7.895165329146271,8.20608139038086,97200,0.0,0.0
1996-04-19 00:00:00+05:30,8.20608153354853,8.349312227335682,8.20957471645317,8.296910285949707,97200,0.0,0.0
1996-04-22 00:00:00+05:30,8.296909670552404,8.384245833259106,8.296909670552404,8.35979175567627,120600,0.0,0.0
1996-04-23 00:00:00+05:30,8.35979207241482,8.436647490720796,8.279442871642917,8.410447120666504,90900,0.0,0.0
1996-04-24 00:00:00+05:30,8.4104468272703,8.733589310942072,8.490795425551234,8.599092483520508,82800,0.0,0.0
1996-04-25 00:00:00+05:30,8.599091182242269,8.908259689128203,8.523982069467456,8.536209106445312,49500,0.0,0.0
1996-04-26 00:00:00+05:30,8.536212262196184,8.663722752149182,8.42966267182051,8.661975860595703,149400,0.0,0.0
1996-04-29 00:00:00+05:30,8.661972722116644,8.523982132216972,8.384244651396768,8.503021240234375,36900,0.0,0.0
1996-04-30 00:00:00+05:30,8.503022684496848,8.716122423919847,8.281189688363675,8.663721084594727,176400,0.0,0.0
1996-05-01 00:00:00+05:30,8.663718893581173,8.819176580712801,8.558915641747152,8.574636459350586,48600,0.0,0.0
1996-05-02 00:00:00+05:30,8.574638112715482,8.681187676182018,8.464594767024343,8.635772705078125,106200,0.0,0.0
1996-05-03 00:00:00+05:30,8.635773029083577,8.628786663748231,8.525730278951736,8.541450500488281,41400,0.0,0.0
1996-05-06 00:00:00+05:30,8.471584007693252,8.66022910848595,8.331846473992183,8.590360641479492,155700,0.0,0.0
1996-05-07 00:00:00+05:30,8.590359245111584,8.628787255531531,8.454114917032173,8.611319541931152,107100,0.0,0.0
1996-05-08 00:00:00+05:30,8.611319061036687,8.908261180339748,8.516996531239911,8.759790420532227,84600,0.0,0.0
1996-05-09 00:00:00+05:30,8.75979003505669,8.770270182420036,8.576384457758165,8.597345352172852,55800,0.0,0.0
1996-05-10 00:00:00+05:30,8.597342387623055,8.62878341855954,8.384242733151096,8.60607624053955,143100,0.0,0.0
1996-05-13 00:00:00+05:30,8.606081848287829,8.628789041103891,8.53271899517406,8.607828140258789,72900,0.0,0.0
1996-05-14 00:00:00+05:30,8.607825864194346,8.62878675949701,8.209574250635901,8.37551212310791,33300,0.0,0.0
1996-05-15 00:00:00+05:30,8.37551169617495,8.55891727189428,8.038395294823408,8.188612937927246,51300,0.0,0.0
1996-05-16 00:00:00+05:30,8.18861370880288,8.345818331450685,8.07333027888195,8.148439407348633,42300,0.0,0.0
1996-05-17 00:00:00+05:30,8.1484402731271,8.113506042090917,8.054117729391786,8.087305068969727,44100,0.0,0.0
1996-05-20 00:00:00+05:30,8.08730675087841,7.860233602230952,7.336217628956733,7.519623279571533,72900,0.0,0.0
1996-05-21 00:00:00+05:30,7.519620563954142,7.842763650763747,7.406084030632719,7.758920669555664,112500,0.0,0.0
1996-05-22 00:00:00+05:30,7.75891971002194,7.965032455639129,7.685558085030413,7.8951640129089355,112500,0.0,0.0
1996-05-23 00:00:00+05:30,7.895168709530451,7.965037193823509,7.877701588457187,7.937089920043945,86400,0.0,0.0
1996-05-24 00:00:00+05:30,7.937084842864961,8.209572836742234,7.868962694473664,8.031407356262207,90000,0.0,0.0
1996-05-27 00:00:00+05:30,8.031408729443315,7.930099234826982,7.746693649987744,7.771147727966309,73800,0.0,0.0
1996-05-28 00:00:00+05:30,7.615690655078804,7.860231455786871,7.615690655078804,7.739707946777344,82800,0.0,0.0
1996-05-29 00:00:00+05:30,7.739708244538475,8.104771968612688,7.634904954533313,8.022676467895508,65700,0.0,0.0
1996-05-30 00:00:00+05:30,8.022675234447284,8.034902273073236,7.8252957252889255,7.996474266052246,37800,0.0,0.0
1996-05-31 00:00:00+05:30,7.996473053152285,8.103023202026117,7.912630686630918,8.0523681640625,76500,0.0,0.0
1996-06-03 00:00:00+05:30,8.052371007764156,8.052371007764156,7.999969660104699,8.040143966674805,39600,0.0,0.0
1996-06-04 00:00:00+05:30,8.040143085669026,8.366779376299906,8.034903011446078,8.164159774780273,196200,0.0,0.0
1996-06-05 00:00:00+05:30,8.139704067210602,8.681186890805483,8.09254280894902,8.32310962677002,175500,0.0,0.0
1996-06-06 00:00:00+05:30,8.270708056403533,8.347563460227635,8.270708056403533,8.321362495422363,37800,0.0,0.0
1996-06-07 00:00:00+05:30,8.296910653122298,8.417434763830899,8.263723315151354,8.384246826171875,130500,0.0,0.0
1996-06-10 00:00:00+05:30,8.331843701646969,9.082931870801245,8.312629699707031,8.312629699707031,74700,0.0,0.0
1996-06-11 00:00:00+05:30,8.261975047351683,8.279442159114003,7.947565836253988,7.973766803741455,42300,0.0,0.0
1996-06-12 00:00:00+05:30,8.17463835873787,8.349310051907972,8.10476932165709,8.157171249389648,81900,0.0,0.0
1996-06-13 00:00:00+05:30,7.982501357924902,8.244509276344417,7.982501357924902,8.202588081359863,128700,0.0,0.0
1996-06-14 00:00:00+05:30,8.104769937387232,8.314376464865758,8.104769937387232,8.239267349243164,163800,0.0,0.0
1996-06-17 00:00:00+05:30,8.20957582370836,8.382501294104275,8.20957582370836,8.331846237182617,245700,0.0,0.0
1996-06-18 00:00:00+05:30,8.139705413505782,8.349311973295997,8.139705413505782,8.289923667907715,119700,0.0,0.0
1996-06-19 00:00:00+05:30,8.399969366143836,8.489052455135775,8.314380660551016,8.326607704162598,200700,0.0,0.0
1996-06-20 00:00:00+05:30,8.312631038408075,8.349312157194886,8.218307904518541,8.330098152160645,69300,0.0,0.0
1996-06-21 00:00:00+05:30,8.279441936183327,8.3493109810393,8.108264005646515,8.340577125549316,123300,0.0,0.0
1996-06-24 00:00:00+05:30,8.1868648755795,8.21830531059784,8.122235915436796,8.199091911315918,97200,0.0,0.0
1996-06-25 00:00:00+05:30,8.227042348715466,8.244509463715326,8.036650375435311,8.08555793762207,89100,0.0,0.0
1996-06-26 00:00:00+05:30,8.157170731603605,8.209572056322031,7.9300971251147105,8.199091911315918,220500,0.0,0.0
1996-06-27 00:00:00+05:30,8.10477122397655,8.347565120373853,8.10477122397655,8.314377784729004,190800,0.0,0.0
1996-06-28 00:00:00+05:30,8.253241865566636,8.33009727794988,8.176385853495406,8.234027862548828,63900,0.0,0.0
1996-07-01 00:00:00+05:30,8.17464140402256,8.260230691494794,8.01743676163751,8.197348594665527,102600,0.0,0.0
1996-07-02 00:00:00+05:30,8.125731939658861,8.183373352789795,7.930099313880128,8.04712963104248,73800,0.0,0.0
1996-07-03 00:00:00+05:30,8.034900665283203,8.207825462899269,8.034900665283203,8.034900665283203,51300,0.0,0.0
1996-07-04 00:00:00+05:30,7.930098940048423,8.066343255061087,7.912631827811311,7.9597930908203125,48600,0.0,0.0
1996-07-05 00:00:00+05:30,7.999967981517896,8.069836430403749,7.973767013341704,8.029662132263184,126000,0.0,0.0
1996-07-08 00:00:00+05:30,7.991235802317395,8.104772355423615,7.966781720138691,8.040143966674805,110700,0.0,0.0
1996-07-09 00:00:00+05:30,7.999971586533112,8.384249427947841,7.999971586533112,8.064599990844727,191700,0.0,0.0
1996-07-10 00:00:00+05:30,8.043633574355884,8.066341354633378,7.9842452868039695,8.041887283325195,77400,0.0,0.0
1996-07-11 00:00:00+05:30,8.03489995231797,8.052367059640227,8.03489995231797,8.036646842956543,45900,0.0,0.0
1996-07-12 00:00:00+05:30,8.038396966923214,8.052370899319458,8.038396966923214,8.048877716064453,92700,0.0,0.0
1996-07-15 00:00:00+05:30,7.938834217776152,8.069837882859922,7.938834217776152,8.038396835327148,109800,0.0,0.0
1996-07-16 00:00:00+05:30,8.034900665283203,8.04363391987535,8.006952811337417,8.034900665283203,250200,0.0,0.0
1996-07-17 00:00:00+05:30,8.209572778872161,8.558916173784187,7.999966861862528,8.001713752746582,50400,0.0,0.0
1996-07-18 00:00:00+05:30,8.034900665283203,8.096035846179761,8.034900665283203,8.034900665283203,68400,0.0,0.0
1996-07-19 00:00:00+05:30,8.001713030741398,8.034900356416427,7.930097107524191,7.933590888977051,27900,0.0,0.0
1996-07-22 00:00:00+05:30,7.965031342277397,8.0331534841987,7.861974983874146,7.8794426918029785,11700,0.0,0.0
1996-07-23 00:00:00+05:30,8.057608017136827,8.057608017136827,7.854989070187147,7.930097579956055,213300,0.0,0.0
