Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-20 00:00:00-04:00,1.2438126110433299,1.2721200629916665,1.2223674849242165,1.2575373649597168,17858000,0.0,0.0
2001-07-23 00:00:00-04:00,1.2867027724697597,1.3295928239822388,1.2652577467135202,1.3295928239822388,4428000,0.0,0.0
2001-07-24 00:00:00-04:00,1.329592869130374,1.342459987278987,1.3115791082382202,1.3115791082382202,4202000,0.0,0.0
2001-07-25 00:00:00-04:00,1.2738357944397023,1.2867028102714628,1.2566797733306885,1.2566797733306885,1790000,0.0,0.0
2001-07-26 00:00:00-04:00,1.2566797733306885,1.2652577838851955,1.2566797733306885,1.2566797733306885,1784000,0.0,0.0
2001-07-27 00:00:00-04:00,1.2566797733306885,1.269546789162449,1.2566797733306885,1.2566797733306885,897000,0.0,0.0
2001-07-30 00:00:00-04:00,1.2652577578691315,1.2652577578691315,1.243812731923814,1.252390742301941,2105000,0.0,0.0
2001-07-31 00:00:00-04:00,1.2704045288631285,1.2867028102714628,1.2352347469444211,1.2566797733306885,739000,0.0,0.0
2001-08-01 00:00:00-04:00,1.265257972979892,1.2909920084894029,1.265257972979892,1.285845160484314,887000,0.0,0.0
2001-08-02 00:00:00-04:00,1.2772670183617831,1.2867028713226316,1.254106409217286,1.2867028713226318,1224000,0.0,0.0
2001-08-03 00:00:00-04:00,1.2781248603611173,1.3081478987264175,1.2781248603611173,1.2867028713226318,576000,0.0,0.0
2001-08-06 00:00:00-04:00,1.2867028713226316,1.3021433115049488,1.2721202731396488,1.2867028713226318,764000,0.0,0.0
2001-08-07 00:00:00-04:00,1.2909916362905074,1.3510378040924103,1.2909916362905074,1.3253036737442017,1315000,0.0,0.0
2001-08-08 00:00:00-04:00,1.325303779523911,1.372482937046304,1.325303779523911,1.3596159219741821,1626000,0.0,0.0
2001-08-09 00:00:00-04:00,1.3810608510056457,1.4574051964765997,1.3681938368287596,1.402505874633789,1018000,0.0,0.0
2001-08-10 00:00:00-04:00,1.3982169521730519,1.4025059571510268,1.363904912349254,1.365620493888855,182000,0.0,0.0
2001-08-13 00:00:00-04:00,1.3639050045247556,1.3724830150604248,1.3553269939890866,1.3724830150604248,245000,0.0,0.0
2001-08-14 00:00:00-04:00,1.3724829337245255,1.3767719387381856,1.3656205052510801,1.3759140968322754,324000,0.0,0.0
