Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,98.46009103208897,98.92117501487742,97.92806605622114,98.10540771484375,8300,0.0,0
1996-01-02 00:00:00+05:30,98.10542425435524,97.99901274679635,95.23248673550763,96.0127944946289,36300,0.0,0
1996-01-03 00:00:00+05:30,96.01280145807146,97.82167815290936,96.68669775850896,96.79309844970703,13800,0.0,0
1996-01-04 00:00:00+05:30,96.79306942935422,97.18322322023589,95.76449003453902,96.33198547363281,12650,0.0,0
1996-01-05 00:00:00+05:30,96.33200132139565,96.11918914371593,94.59405504781913,95.01966857910156,6950,0.0,0
1996-01-08 00:00:00+05:30,95.01965885898589,95.0551293556502,93.81373774093089,94.38123321533203,23150,0.0,0
1996-01-09 00:00:00+05:30,94.38124024569177,94.59405241745384,92.21766967691796,93.70734405517578,28950,0.0,0
1996-01-10 00:00:00+05:30,93.70733634467477,102.75176089571049,93.63639535189908,94.13294982910156,12300,0.0,0
1996-01-11 00:00:00+05:30,94.13298128784886,94.70047694748112,93.45908492757032,94.45219421386719,9850,0.0,0
1996-01-12 00:00:00+05:30,94.452173046648,95.40982243416822,94.02655951536556,95.01966857910156,11100,0.0,0
1996-01-15 00:00:00+05:30,95.01966886783009,94.34577265652744,93.31719308937318,93.63640594482422,5100,0.0,0
1996-01-16 00:00:00+05:30,93.63640883746531,94.98420130170697,93.10438378725244,93.56546783447266,18500,0.0,0
1996-01-17 00:00:00+05:30,93.56544755630269,93.9910718338596,92.50139768648542,92.99796295166016,10450,0.0,0
1996-01-18 00:00:00+05:30,92.99797301683388,92.21766536488515,88.70630257926823,90.869873046875,15400,0.0,0
1996-01-19 00:00:00+05:30,90.86991176187148,91.50833769522913,88.67086985971815,89.09648895263672,14700,0.0,0
1996-01-22 00:00:00+05:30,89.09645931322721,89.7348904462406,88.17428582068663,88.38709259033203,17250,0.0,0
1996-01-23 00:00:00+05:30,88.38709709074493,88.95459266277173,86.54274459971613,87.85507202148438,15750,0.0,0
1996-01-24 00:00:00+05:30,87.78412820883857,87.78412820883857,86.57820699623957,87.18116760253906,11100,0.0,0
1996-01-25 00:00:00+05:30,87.18118190088639,89.02553452171729,86.89743409490333,88.91912841796875,28800,0.0,0
1996-01-26 00:00:00+05:30,88.91912841796875,88.91912841796875,88.91912841796875,88.91912841796875,0,0.0,0
1996-01-29 00:00:00+05:30,88.91912313567595,91.3309712251957,87.96147908290692,90.97628784179688,19400,0.0,0
1996-01-30 00:00:00+05:30,90.97629496669728,92.92705372816641,91.50832008346158,92.35955810546875,34050,0.0,0
1996-01-31 00:00:00+05:30,92.35953377587131,95.05512915554523,92.21766261358866,92.39500427246094,12250,0.0,0
1996-02-01 00:00:00+05:30,92.39498518359451,94.45214367187235,92.21764356136113,93.9555892944336,14350,0.0,0
1996-02-02 00:00:00+05:30,93.95562623773148,100.05618477092553,95.0551468927241,99.66603088378906,125950,0.0,0
