Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,27.580309586710115,28.488377713059243,27.580309586710115,28.274715423583984,212976,0.0,0.0
2002-08-13 00:00:00+05:30,28.310323211653294,28.764357240495848,27.687139996302434,27.89189910888672,153576,0.0,0.0
2002-08-14 00:00:00+05:30,27.954229846524942,27.954229846524942,25.44368964617411,25.96894645690918,822776,0.0,0.0
2002-08-15 00:00:00+05:30,25.968946456909183,25.968946456909183,25.968946456909183,25.96894645690918,0,0.0,0.0
2002-08-16 00:00:00+05:30,25.835405870171545,27.06396641682104,25.461494721088215,25.906625747680664,811856,0.0,0.0
2002-08-19 00:00:00+05:30,26.12028265852784,26.12028265852784,25.025261647852098,25.2656307220459,205880,0.0,0.0
2002-08-20 00:00:00+05:30,25.44368964617411,27.58031867902952,25.274540391112588,25.96894645690918,3773624,0.0,0.0
2002-08-21 00:00:00+05:30,27.402261903869395,27.918615468183845,26.01345542676403,27.242015838623047,3011064,0.0,0.0
2002-08-22 00:00:00+05:30,28.14117642172821,29.610108411582264,27.99873398843028,28.417158126831055,6732480,0.0,0.0
2002-08-23 00:00:00+05:30,28.666419406492615,31.070125381571188,28.319217975687078,30.126447677612305,4841672,0.0,0.0
2002-08-26 00:00:00+05:30,30.607214687773375,30.80307346708455,29.779271892311506,30.019643783569336,2576912,0.0,0.0
2002-08-27 00:00:00+05:30,30.268906930479137,31.51527368644004,29.02254017451823,29.271812438964844,3694224,0.0,0.0
2002-08-28 00:00:00+05:30,29.18278155971371,29.62791247256391,28.693137555578488,29.29851722717285,1674960,0.0,0.0
2002-08-29 00:00:00+05:30,29.12046486203277,29.82377116096339,29.02253551783303,29.29851722717285,1236544,0.0,0.0
2002-08-30 00:00:00+05:30,29.38753930087071,32.13844741428903,29.37863614048582,31.372821807861328,3762384,0.0,0.0
2002-09-02 00:00:00+05:30,31.871390857053605,32.7438468384616,31.372843417592623,31.69333839416504,2389568,0.0,0.0
2002-09-03 00:00:00+05:30,31.871371731457533,32.00491099848878,29.91279581499925,30.206581115722656,986784,0.0,0.0
2002-09-04 00:00:00+05:30,29.823770042398923,31.159162730864544,29.476568486770535,30.86537742614746,1449856,0.0,0.0
2002-09-05 00:00:00+05:30,31.809055789260633,31.951498233001708,30.268903828273356,30.678424835205078,1061360,0.0,0.0
2002-09-06 00:00:00+05:30,30.80305197866676,30.80305197866676,29.209484226033155,29.53887939453125,907472,0.0,0.0
2002-09-09 00:00:00+05:30,28.132275274145695,30.40244305734416,28.132275274145695,29.156076431274414,880848,0.0,0.0
2002-09-10 00:00:00+05:30,29.156076431274414,29.156076431274414,29.156076431274414,29.156076431274414,0,0.0,0.0
2002-09-11 00:00:00+05:30,29.3163263475221,30.41135022920895,29.3163263475221,29.894996643066406,635936,0.0,0.0
2002-09-12 00:00:00+05:30,30.260005188845614,30.78525923158663,29.841583674093705,30.046342849731445,781968,0.0,0.0
2002-09-13 00:00:00+05:30,28.995821173147363,30.07303552727602,28.942404934190403,29.19167709350586,338264,0.0,0.0
2002-09-16 00:00:00+05:30,29.46765860502679,29.62790460435132,28.39934469789591,28.621910095214844,288592,0.0,0.0
2002-09-17 00:00:00+05:30,29.138264550332032,29.645714809492006,29.040337936163542,29.458759307861328,462952,0.0,0.0
2002-09-18 00:00:00+05:30,29.289599845052166,29.37862598439883,28.31031231223887,28.550683975219727,315432,0.0,0.0
2002-09-19 00:00:00+05:30,28.310319900512695,29.253997773902363,27.954215247676057,28.310319900512695,490848,0.0,0.0
2002-09-20 00:00:00+05:30,27.295419163730124,28.256900533279484,27.179683534243797,27.847379684448242,501072,0.0,0.0
2002-09-23 00:00:00+05:30,28.043231964111328,28.11445178394206,27.25980307852539,27.37553596496582,248504,0.0,0.0
2002-09-24 00:00:00+05:30,27.277624736110628,27.277624736110628,26.155894171453635,26.449682235717773,267912,0.0,0.0
2002-09-25 00:00:00+05:30,25.83540063335453,26.88590855642985,25.639541934608598,26.65443992614746,379544,0.0,0.0
2002-09-26 00:00:00+05:30,27.206392315006692,27.500177526842812,26.885897627727502,27.072853088378906,178136,0.0,0.0
2002-09-27 00:00:00+05:30,26.983827100061536,27.776159306126615,26.983827100061536,27.40224838256836,206288,0.0,0.0
2002-09-30 00:00:00+05:30,26.98384266740959,27.402264191309513,25.835405192306414,26.40517234802246,202232,0.0,0.0
2002-10-01 00:00:00+05:30,26.529807377118498,26.8859121741268,25.72857158384982,26.182605743408203,240192,0.0,0.0
2002-10-02 00:00:00+05:30,26.182605743408203,26.182605743408203,26.182605743408203,26.182605743408203,0,0.0,0.0
2002-10-03 00:00:00+05:30,26.52980526551506,28.310329108838214,26.52980526551506,26.885910034179688,673264,0.0,0.0
2002-10-04 00:00:00+05:30,27.24199711867697,27.322120096241854,26.44076190930412,26.71674346923828,258296,0.0,0.0
2002-10-07 00:00:00+05:30,26.894808829549124,27.063958023825364,26.369554924433075,26.60102081298828,110976,0.0,0.0
2002-10-08 00:00:00+05:30,26.6811434287521,27.580305545065727,26.529797857584434,27.32213020324707,227352,0.0,0.0
2002-10-09 00:00:00+05:30,27.42006575614568,27.856293531620725,26.396264599666214,26.62773323059082,277040,0.0,0.0
2002-10-10 00:00:00+05:30,27.420065680067527,27.420065680067527,26.09357603307335,26.65443992614746,173224,0.0,0.0
2002-10-11 00:00:00+05:30,27.402258139855142,27.731656104893013,27.144082751593206,27.21530532836914,192536,0.0,0.0
2002-10-14 00:00:00+05:30,27.7227516924547,27.776167943410858,26.76127004269737,27.019445419311523,152744,0.0,0.0
2002-10-15 00:00:00+05:30,27.019445419311523,27.019445419311523,27.019445419311523,27.019445419311523,0,0.0,0.0
2002-10-16 00:00:00+05:30,30.464749988097164,30.464749988097164,26.90370394468955,27.072853088378906,247760,0.0,0.0
2002-10-17 00:00:00+05:30,27.242002232068266,27.242002232068266,26.725651642519168,27.072853088378906,144512,0.0,0.0
2002-10-18 00:00:00+05:30,27.598126053618156,28.434971913161437,27.2687279784905,27.64263916015625,512312,0.0,0.0
2002-10-21 00:00:00+05:30,28.292519372034597,29.013631984998593,27.954220969342078,28.06995391845703,646296,0.0,0.0
2002-10-22 00:00:00+05:30,28.310333285801292,28.310333285801292,26.885914000981103,27.055063247680664,229384,0.0,0.0
2002-10-23 00:00:00+05:30,27.24201348675184,27.562508306439298,26.725662683879126,26.930421829223633,153320,0.0,0.0
2002-10-24 00:00:00+05:30,27.2242127532116,27.31323895935927,26.280537141537668,26.458589553833008,168744,0.0,0.0
2002-10-25 00:00:00+05:30,25.99563698759745,26.414060998457934,25.83539099702169,25.91551399230957,172296,0.0,0.0
2002-10-28 00:00:00+05:30,25.728563974178382,25.995642492941478,25.319043035368995,25.532705307006836,134504,0.0,0.0
2002-10-29 00:00:00+05:30,25.461486614354634,25.960033748777597,25.319044187824744,25.755271911621094,143024,0.0,0.0
2002-10-30 00:00:00+05:30,25.995652412268193,26.663348963953162,25.817599998485534,26.191511154174805,164320,0.0,0.0
2002-10-31 00:00:00+05:30,26.35174860214575,26.70785331298556,26.20930617443716,26.60102081298828,118928,0.0,0.0
2002-11-01 00:00:00+05:30,26.725658601458644,27.170789472789647,26.18259839506218,26.325040817260742,108792,0.0,0.0
2002-11-04 00:00:00+05:30,26.70785050115314,26.70785050115314,26.31613590384217,26.52089500427246,56560,0.0,0.0
2002-11-05 00:00:00+05:30,26.27162906695163,26.58322073022688,26.066867200966822,26.236019134521484,70288,0.0,0.0
2002-11-06 00:00:00+05:30,26.236019134521484,26.236019134521484,26.236019134521484,26.236019134521484,0,0.0,0.0
2002-11-07 00:00:00+05:30,26.70786690558375,28.13228647388155,26.70786690558375,27.046165466308594,204880,0.0,0.0
2002-11-08 00:00:00+05:30,26.52979722015023,26.87699872093397,26.369551209592487,26.574310302734375,77664,0.0,0.0
2002-11-11 00:00:00+05:30,26.70785553601323,26.70785553601323,26.120282170848228,26.17369842529297,66568,0.0,0.0
2002-11-12 00:00:00+05:30,25.995638439094556,26.707847711398518,25.995638439094556,26.30722999572754,106864,0.0,0.0
2002-11-13 00:00:00+05:30,26.44076801078718,26.511987847976908,25.942220999871193,26.08466339111328,106264,0.0,0.0
2002-11-14 00:00:00+05:30,26.494194990283262,26.992742203355938,26.09357713070296,26.440778732299805,211856,0.0,0.0
2002-11-15 00:00:00+05:30,27.02834632966851,27.17968919176637,26.707851567486045,27.010540008544922,154144,0.0,0.0
2002-11-18 00:00:00+05:30,27.242012633779506,27.589214212209868,26.948227309768484,27.28652572631836,217672,0.0,0.0
2002-11-19 00:00:00+05:30,27.286525726318363,27.286525726318363,27.286525726318363,27.28652572631836,0,0.0,0.0
2002-11-20 00:00:00+05:30,27.241995256762614,28.399334924533576,27.241995256762614,28.185672760009766,406128,0.0,0.0
2002-11-21 00:00:00+05:30,28.710944652557377,31.85356789522366,28.710944652557377,30.62500762939453,2664024,0.0,0.0
2002-11-22 00:00:00+05:30,29.47656822508741,32.17406034509518,29.47656822508741,30.153167724609375,1184016,0.0,0.0
2002-11-25 00:00:00+05:30,30.446942413574828,30.767437087616518,29.734733234309918,30.099740982055664,428920,0.0,0.0
2002-11-26 00:00:00+05:30,30.357935001464135,30.94550848034916,29.75255791222749,29.921707153320312,367496,0.0,0.0
2002-11-27 00:00:00+05:30,30.446950118230106,30.446950118230106,29.12046072955118,29.289609909057617,301128,0.0,0.0
2002-11-28 00:00:00+05:30,29.574505029030316,31.141363991554165,29.565601865566514,30.48257064819336,447680,0.0,0.0
2002-11-29 00:00:00+05:30,30.48257064819336,30.48257064819336,30.48257064819336,30.48257064819336,0,0.0,0.0
2002-12-02 00:00:00+05:30,31.9603869706929,34.89824983986523,31.67550221178577,33.749813079833984,1388680,0.0,0.0
2002-12-03 00:00:00+05:30,34.54216732983518,37.337589606454166,33.313606795055776,35.68170166015625,4082608,0.0,0.0
2002-12-04 00:00:00+05:30,35.05850210204245,36.456213955836795,34.01689761913629,34.48873519897461,2594928,0.0,0.0
2002-12-05 00:00:00+05:30,34.275070589184395,36.40279520706252,34.275070589184395,35.36119079589844,1720264,0.0,0.0
2002-12-06 00:00:00+05:30,35.96656509614198,36.803410374313366,35.35228519604077,36.28705978393555,1139968,0.0,0.0
2002-12-09 00:00:00+05:30,36.14462738430377,36.83903046898104,34.20385783809878,34.54215621948242,975768,0.0,0.0
2002-12-10 00:00:00+05:30,33.918979615656895,35.96658205964668,33.66970736139496,35.334495544433594,837808,0.0,0.0
