,loss,mape,mae,val_loss,val_mape,val_mae
0,8.866822440722899e-07,6.3647308349609375,0.00048709934344515204,1.745607005432248e-05,1.1316174268722534,0.002848114585503936
1,8.85254110016831e-07,6.92341947555542,0.00048690231051295996,1.7777245375327766e-05,1.1425933837890625,0.002877984894439578
2,8.840341934046592e-07,6.648415565490723,0.00048700280603952706,1.7124213627539575e-05,1.1201181411743164,0.0028161935042589903
3,8.89339560217195e-07,7.968046188354492,0.0004930871655233204,1.6430449250037782e-05,1.094383955001831,0.0027453673537820578
4,8.867417591318372e-07,5.174410343170166,0.0004839712637476623,1.772365976648871e-05,1.1420103311538696,0.0028754526283591986
5,8.85937708972051e-07,6.095493793487549,0.0004844139621127397,1.5601088307448663e-05,1.0619288682937622,0.002657534321770072
6,8.863941616255033e-07,6.730607509613037,0.0004869411059189588,1.7365628082188778e-05,1.133715033531189,0.002848990261554718
7,8.862199933901138e-07,5.994152069091797,0.0004861227935180068,1.5971585526131094e-05,1.0740333795547485,0.002693868475034833
8,8.833837341626349e-07,6.914958953857422,0.00048743878141976893,1.6906971723074093e-05,1.1058425903320312,0.0027848640456795692
9,8.879440542841621e-07,7.356494426727295,0.0004906572285108268,1.6185267668333836e-05,1.0848957300186157,0.002719627693295479
10,8.851155826050672e-07,6.712355613708496,0.0004874245496466756,1.7400567230652086e-05,1.1299264430999756,0.0028436712455004454
11,8.86207658368221e-07,7.048256874084473,0.00048794096801429987,1.7041540559148416e-05,1.1151319742202759,0.0028040895704180002
12,8.864655001161736e-07,5.79121208190918,0.00048396477359347045,1.6706244423403405e-05,1.1066938638687134,0.002777781104668975
13,8.842415013532445e-07,5.899483680725098,0.0004859615000896156,1.5192633327387739e-05,1.0412929058074951,0.002604415873065591
14,8.853082249515865e-07,7.0474019050598145,0.0004901432548649609,1.6816728020785376e-05,1.1018693447113037,0.0027734735049307346
15,8.87485896328144e-07,6.541163444519043,0.000489150988869369,1.666654679866042e-05,1.103759527206421,0.0027718422934412956
16,8.854370889821439e-07,5.82432746887207,0.0004851261037401855,1.619901195226703e-05,1.0827969312667847,0.002718330593779683
17,8.83317568423081e-07,6.775539875030518,0.00048804929247125983,1.5342531696660444e-05,1.0504778623580933,0.002628797898069024
18,8.88912779828388e-07,7.147187232971191,0.0004901370848529041,1.659382542129606e-05,1.0995304584503174,0.0027626969385892153
19,8.86196630744962e-07,7.410222053527832,0.0004883297369815409,1.6589463484706357e-05,1.0988044738769531,0.0027606531511992216
20,8.853638746586512e-07,6.335860252380371,0.0004900762578472495,1.6014122593333013e-05,1.0715768337249756,0.00269242818467319
21,8.853889994497877e-07,7.663488864898682,0.0004897310864180326,1.981382411031518e-05,1.240913987159729,0.0031126525718718767
22,8.858388582666521e-07,6.9809651374816895,0.000488894758746028,1.528832763142418e-05,1.0498089790344238,0.0026266437489539385
23,8.888404749995971e-07,6.411290168762207,0.0004888465045951307,1.6568321370868944e-05,1.0970103740692139,0.002757071517407894
24,8.849414712130965e-07,6.385236740112305,0.0004853873106185347,1.7877842765301466e-05,1.1528695821762085,0.002898175735026598
25,8.846408263707417e-07,7.718535423278809,0.0004930400173179805,1.6227199012064375e-05,1.0790115594863892,0.002712444867938757
26,8.83256689121481e-07,6.563528060913086,0.000487527868244797,1.850150692916941e-05,1.1848152875900269,0.0029757930897176266
27,8.857198849909764e-07,8.467318534851074,0.0004925146931782365,1.8111226381734014e-05,1.1548242568969727,0.002909756265580654
28,8.831945024212473e-07,6.254451751708984,0.0004841709742322564,1.5430458006449044e-05,1.0489591360092163,0.0026275482960045338
29,8.852280757309927e-07,6.840778827667236,0.00048769035493023694,1.8671797079150565e-05,1.1791722774505615,0.0029682759195566177
30,8.841348630994617e-07,6.432738780975342,0.00048669130774214864,1.6522171790711582e-05,1.0880637168884277,0.0027383361011743546
31,8.843092587085266e-07,6.429285526275635,0.00048504472943022847,1.8190134142059833e-05,1.1694444417953491,0.0029378249309957027
32,8.82132837887184e-07,7.551621437072754,0.0004892974393442273,1.6718988263164647e-05,1.104455828666687,0.0027769936714321375
33,8.836055371830298e-07,6.9184489250183105,0.00048530561616644263,1.4338968867377844e-05,1.0115232467651367,0.0025185351260006428
34,8.876209562913573e-07,7.744494915008545,0.0004917526966892183,1.7438542272429913e-05,1.132487416267395,0.0028475383296608925
35,8.839325005283172e-07,6.548471450805664,0.00048698647879064083,1.6472895367769524e-05,1.0940773487091064,0.002748790429905057
